stage_k,fwd_stage_s,m,batch_idx,lane,lower_logical,upper_logical,w_forward,w_dif_inverse,w_bf_actual,scale_even_in,scale_odd_in
5,3,8,0,29,83,91,752543237,685507031,321206780,815926050,275597901
5,3,8,0,30,99,107,752543237,685507031,685507031,779493133,317291227
5,3,8,0,31,115,123,752543237,685507031,361587201,957364790,865516657
5,3,8,0,32,4,12,416084698,657665319,1,1,1
5,3,8,0,33,20,28,416084698,657665319,657665319,1035757310,748233433
5,3,8,0,34,36,44,416084698,657665319,325516584,712162816,752543237
5,3,8,0,35,52,60,416084698,657665319,37992707,752543237,361587201
5,3,8,0,36,68,76,416084698,657665319,599619393,495671011,974527200
5,3,8,0,37,84,92,416084698,657665319,321206780,652586448,274582827
5,3,8,0,38,100,108,416084698,657665319,685507031,974527200,1062755379
5,3,8,0,39,116,124,416084698,657665319,361587201,379311679,421163569
5,3,8,0,40,5,13,388242986,321206780,1,1,1
5,3,8,0,41,21,29,388242986,321206780,657665319,652586448,459741641
5,3,8,0,42,37,45,388242986,321206780,325516584,721337582,171630419
5,3,8,0,43,53,61,388242986,321206780,37992707,528439300,892314695
5,3,8,0,44,69,77,388242986,321206780,599619393,46209594,208233360
5,3,8,0,45,85,93,388242986,321206780,321206780,984545272,886655516
5,3,8,0,46,101,109,388242986,321206780,685507031,815926050,73242190
5,3,8,0,47,117,125,388242986,321206780,361587201,320034280,844168805
5,3,8,0,48,6,14,748233433,37992707,1,1,1
5,3,8,0,49,22,30,748233433,37992707,657665319,752543237,474130624
5,3,8,0,50,38,46,748233433,37992707,325516584,974527200,379311679
5,3,8,0,51,54,62,748233433,37992707,37992707,1062755379,421163569
5,3,8,0,52,70,78,748233433,37992707,599619393,673962946,181435322
5,3,8,0,53,86,94,748233433,37992707,321206780,528439300,399787071
5,3,8,0,54,102,110,748233433,37992707,685507031,458010850,315633928
5,3,8,0,55,118,126,748233433,37992707,361587201,315633928,585120871
5,3,8,0,56,7,15,474130624,361587201,1,1,1
5,3,8,0,57,23,31,474130624,361587201,657665319,379311679,274582827
5,3,8,0,58,39,47,474130624,361587201,325516584,181435322,528439300
5,3,8,0,59,55,63,474130624,361587201,37992707,315633928,902119598
5,3,8,0,60,71,79,474130624,361587201,599619393,504231929,815926050
5,3,8,0,61,87,95,474130624,361587201,321206780,320034280,344872134
5,3,8,0,62,103,111,474130624,361587201,685507031,957364790,462366380
5,3,8,0,63,119,127,474130624,361587201,361587201,447273737,52613218
5,3,8,1,0,128,136,1,1,799167190,1,495671011
5,3,8,1,1,144,152,1,1,694438338,1,1062755379
5,3,8,1,2,160,168,1,1,402513650,1,652586448
5,3,8,1,3,176,184,1,1,99222817,1,459741641
5,3,8,1,4,192,200,1,1,614008376,1,974527200
5,3,8,1,5,208,216,1,1,421163569,1,671236367
5,3,8,1,6,224,232,1,1,10994638,1,379311679
5,3,8,1,7,240,248,1,1,578079006,1,274582827
5,3,8,1,8,129,137,712162816,599619393,799167190,440707649,356746691
5,3,8,1,9,145,153,712162816,599619393,694438338,356746691,711856442
5,3,8,1,10,161,169,712162816,599619393,402513650,1071029070,822686542
5,3,8,1,11,177,185,712162816,599619393,99222817,969735620,576444164
5,3,8,1,12,193,201,712162816,599619393,614008376,901096861,741034156
5,3,8,1,13,209,217,712162816,599619393,421163569,468059684,235637106
5,3,8,1,14,225,233,712162816,599619393,10994638,325597406,1066311971
5,3,8,1,15,241,249,712162816,599619393,578079006,123325148,748152611
5,3,8,1,16,130,138,1035757310,325516584,799167190,187094501,46209594
5,3,8,1,17,146,154,1035757310,325516584,694438338,779493133,462366380
5,3,8,1,18,162,170,1035757310,325516584,402513650,46209594,984545272
5,3,8,1,19,178,186,1035757310,325516584,99222817,208233360,886655516
5,3,8,1,20,194,202,1035757310,325516584,614008376,388561657,815926050
5,3,8,1,21,210,218,1035757310,325516584,421163569,728877883,275597901
5,3,8,1,22,226,234,1035757310,325516584,10994638,504231929,320034280
5,3,8,1,23,242,250,1035757310,325516584,578079006,815926050,344872134
5,3,8,1,24,131,139,752543237,685507031,799167190,901096861,468059684
5,3,8,1,25,147,155,752543237,685507031,694438338,741034156,235637106
5,3,8,1,26,163,171,752543237,685507031,402513650,123325148,191950665
5,3,8,1,27,179,187,752543237,685507031,99222817,278483467,950424869
5,3,8,1,28,195,203,752543237,685507031,614008376,356746691,2726122
5,3,8,1,29,211,219,752543237,685507031,421163569,2726122,333307578
5,3,8,1,30,227,235,752543237,685507031,10994638,722972536,78058549
5,3,8,1,31,243,251,752543237,685507031,578079006,822686542,214503163
5,3,8,1,32,132,140,416084698,657665319,799167190,817737403,673962946
5,3,8,1,33,148,156,416084698,657665319,694438338,458010850,743904164
5,3,8,1,34,164,172,416084698,657665319,402513650,721337582,528439300
5,3,8,1,35,180,188,416084698,657665319,99222817,171630419,892314695
5,3,8,1,36,196,204,416084698,657665319,614008376,673962946,458010850
5,3,8,1,37,212,220,416084698,657665319,421163569,190413549,256012614
5,3,8,1,38,228,236,416084698,657665319,10994638,181435322,315633928
5,3,8,1,39,244,252,416084698,657665319,578079006,528439300,902119598
5,3,8,1,40,133,141,388242986,321206780,799167190,1071029070,969735620
5,3,8,1,41,149,157,388242986,321206780,694438338,822686542,576444164
5,3,8,1,42,165,173,388242986,321206780,402513650,285094367,98497549
5,3,8,1,43,181,189,388242986,321206780,99222817,98497549,1061044308
5,3,8,1,44,197,205,388242986,321206780,614008376,123325148,278483467
5,3,8,1,45,213,221,388242986,321206780,421163569,191950665,950424869
5,3,8,1,46,229,237,388242986,321206780,10994638,439679952,184055349
5,3,8,1,47,245,253,388242986,321206780,578079006,990973619,851886287
5,3,8,1,48,134,142,748233433,37992707,799167190,388561657,504231929
5,3,8,1,49,150,158,748233433,37992707,694438338,229581212,632422208
5,3,8,1,50,166,174,748233433,37992707,402513650,815926050,320034280
5,3,8,1,51,182,190,748233433,37992707,99222817,73242190,844168805
5,3,8,1,52,198,206,748233433,37992707,614008376,779493133,957364790
5,3,8,1,53,214,222,748233433,37992707,421163569,317291227,865516657
5,3,8,1,54,230,238,748233433,37992707,10994638,957364790,447273737
5,3,8,1,55,246,254,748233433,37992707,578079006,462366380,52613218
5,3,8,1,56,135,143,474130624,361587201,799167190,325597406,123325148
5,3,8,1,57,151,159,474130624,361587201,694438338,1066311971,748152611
5,3,8,1,58,167,175,474130624,361587201,402513650,439679952,990973619
5,3,8,1,59,183,191,474130624,361587201,99222817,184055349,851886287
5,3,8,1,60,199,207,474130624,361587201,614008376,722972536,822686542
5,3,8,1,61,215,223,474130624,361587201,421163569,78058549,214503163
5,3,8,1,62,231,239,474130624,361587201,10994638,683291937,1007190719
5,3,8,1,63,247,255,474130624,361587201,578079006,1007190719,57627457
5,3,8,2,0,256,264,1,1,678067437,1,817737403
5,3,8,2,1,272,280,1,1,545310717,1,488629146
5,3,8,2,2,288,296,1,1,188071293,1,458010850
5,3,8,2,3,304,312,1,1,892314695,1,317029215
5,3,8,2,4,320,328,1,1,329845853,1,721337582
5,3,8,2,5,336,344,1,1,883336468,1,315633928
5,3,8,2,6,352,360,1,1,935200680,1,171630419
5,3,8,2,7,368,376,1,1,399787071,1,1021595250
5,3,8,2,8,257,265,712162816,599619393,678067437,387049130,642344479
5,3,8,2,9,273,281,712162816,599619393,545310717,601346906,903910022
5,3,8,2,10,289,297,712162816,599619393,188071293,642344479,786704250
5,3,8,2,11,305,313,712162816,599619393,892314695,754057898,395130980
5,3,8,2,12,321,329,712162816,599619393,329845853,754587317,837399340
5,3,8,2,13,337,345,712162816,599619393,883336468,1063435359,202278107
5,3,8,2,14,353,361,712162816,599619393,935200680,232140538,800526448
5,3,8,2,15,369,377,712162816,599619393,399787071,550287776,319162700
5,3,8,2,16,258,266,1035757310,325516584,678067437,440707649,1071029070
5,3,8,2,17,274,282,1035757310,325516584,545310717,469253809,1038697402
5,3,8,2,18,290,298,1035757310,325516584,188071293,356746691,822686542
5,3,8,2,19,306,314,1035757310,325516584,892314695,285094367,679951601
5,3,8,2,20,322,330,1035757310,325516584,329845853,1071029070,285094367
5,3,8,2,21,338,346,1035757310,325516584,883336468,722972536,1007190719
5,3,8,2,22,354,362,1035757310,325516584,935200680,969735620,98497549
5,3,8,2,23,370,378,1035757310,325516584,399787071,616973287,604496208
5,3,8,2,24,259,267,752543237,685507031,678067437,1044181966,290047592
5,3,8,2,25,275,283,752543237,685507031,545310717,961970295,711267742
5,3,8,2,26,291,299,752543237,685507031,188071293,903565468,1038468587
5,3,8,2,27,307,315,752543237,685507031,892314695,306806243,504180050
5,3,8,2,28,323,331,752543237,685507031,329845853,473577691,862849377
5,3,8,2,29,339,347,752543237,685507031,883336468,890832652,1035970607
5,3,8,2,30,355,363,752543237,685507031,935200680,796711999,408280051
5,3,8,2,31,371,379,752543237,685507031,399787071,349348920,182917365
5,3,8,2,32,260,268,416084698,657665319,678067437,187094501,388561657
5,3,8,2,33,276,284,416084698,657665319,545310717,702235827,467509252
5,3,8,2,34,292,300,416084698,657665319,188071293,779493133,229581212
5,3,8,2,35,308,316,416084698,657665319,892314695,984545272,344872134
5,3,8,2,36,324,332,416084698,657665319,329845853,46209594,815926050
5,3,8,2,37,340,348,416084698,657665319,883336468,957364790,632422208
5,3,8,2,38,356,364,416084698,657665319,935200680,208233360,73242190
5,3,8,2,39,372,380,416084698,657665319,399787071,288649834,31489074
5,3,8,2,40,261,269,388242986,321206780,678067437,754587317,232140538
5,3,8,2,41,277,285,388242986,321206780,545310717,604244801,839289129
5,3,8,2,42,293,301,388242986,321206780,188071293,837399340,800526448
5,3,8,2,43,309,317,388242986,321206780,892314695,832396487,774302049
5,3,8,2,44,325,333,388242986,321206780,329845853,754057898,947120702
5,3,8,2,45,341,349,388242986,321206780,883336468,892501043,472403111
5,3,8,2,46,357,365,388242986,321206780,935200680,947120702,987958779
5,3,8,2,47,373,381,388242986,321206780,399787071,593559137,354165413
5,3,8,2,48,262,270,748233433,37992707,678067437,901096861,325597406
5,3,8,2,49,278,286,748233433,37992707,545310717,218826563,582929218
5,3,8,2,50,294,302,748233433,37992707,188071293,741034156,1066311971
5,3,8,2,51,310,318,748233433,37992707,892314695,990973619,910763807
5,3,8,2,52,326,334,748233433,37992707,329845853,123325148,439679952
5,3,8,2,53,342,350,748233433,37992707,883336468,1066311971,1049044962
5,3,8,2,54,358,366,748233433,37992707,935200680,278483467,184055349
5,3,8,2,55,374,382,748233433,37992707,399787071,56660921,82776398
5,3,8,2,56,263,271,474130624,361587201,678067437,470197401,473577691
5,3,8,2,57,279,287,474130624,361587201,545310717,667272734,812630551
5,3,8,2,58,295,303,474130624,361587201,188071293,890832652,357995642
5,3,8,2,59,311,319,474130624,361587201,892314695,992086157,406477283
5,3,8,2,60,327,335,474130624,361587201,329845853,22094670,306806243
5,3,8,2,61,343,351,474130624,361587201,883336468,388213601,765411733
5,3,8,2,62,359,367,474130624,361587201,935200680,219965702,890923031
5,3,8,2,63,375,383,474130624,361587201,399787071,435801599,915783431
5,3,8,3,0,384,392,1,1,52154767,1,673962946
5,3,8,3,1,400,408,1,1,902119598,1,138549337
5,3,8,3,2,416,424,1,1,758116089,1,190413549
5,3,8,3,3,432,440,1,1,352412435,1,743904164
5,3,8,3,4,448,456,1,1,756720802,1,181435322
5,3,8,3,5,464,472,1,1,615739167,1,885678724
5,3,8,3,6,480,488,1,1,585120871,1,528439300
5,3,8,3,7,496,504,1,1,256012614,1,395682580
5,3,8,3,8,385,393,712162816,599619393,52154767,1044181966,903565468
5,3,8,3,9,401,409,712162816,599619393,902119598,569569967,729824062
5,3,8,3,10,417,425,712162816,599619393,758116089,290047592,1038468587
5,3,8,3,11,433,441,712162816,599619393,352412435,903565468,398580869
5,3,8,3,12,449,457,712162816,599619393,756720802,470197401,890832652
5,3,8,3,13,465,473,712162816,599619393,615739167,1010800917,52748244
5,3,8,3,14,481,489,712162816,599619393,585120871,473577691,357995642
5,3,8,3,15,497,505,712162816,599619393,256012614,1033546797,62949100
5,3,8,3,16,386,394,1035757310,325516584,52154767,901096861,123325148
5,3,8,3,17,402,410,1035757310,325516584,902119598,24705055,899106445
5,3,8,3,18,418,426,1035757310,325516584,758116089,468059684,191950665
5,3,8,3,19,434,442,1035757310,325516584,352412435,741034156,748152611
5,3,8,3,20,450,458,1035757310,325516584,756720802,325597406,439679952
5,3,8,3,21,466,474,1035757310,325516584,615739167,653072860,402440247
5,3,8,3,22,482,490,1035757310,325516584,585120871,123325148,990973619
5,3,8,3,23,498,506,1035757310,325516584,256012614,177778572,332715861
5,3,8,3,24,387,395,752543237,685507031,52154767,642344479,857085928
5,3,8,3,25,403,411,752543237,685507031,902119598,687051942,952820481
5,3,8,3,26,419,427,752543237,685507031,758116089,857085928,719584604
5,3,8,3,27,435,443,752543237,685507031,352412435,786704250,673382586
5,3,8,3,28,451,459,752543237,685507031,756720802,1063435359,977829509
5,3,8,3,29,467,475,752543237,685507031,615739167,299447968,162407533
5,3,8,3,30,483,491,752543237,685507031,585120871,837399340,749008332
5,3,8,3,31,499,507,752543237,685507031,256012614,990506365,469505216
5,3,8,3,32,388,396,416084698,657665319,52154767,388561657,779493133
5,3,8,3,33,404,412,416084698,657665319,902119598,905389919,847903535
5,3,8,3,34,420,428,416084698,657665319,758116089,728877883,317291227
5,3,8,3,35,436,444,416084698,657665319,352412435,229581212,371514190
5,3,8,3,36,452,460,416084698,657665319,756720802,504231929,957364790
5,3,8,3,37,468,476,416084698,657665319,615739167,1042260943,1027540423
5,3,8,3,38,484,492,416084698,657665319,585120871,815926050,462366380
5,3,8,3,39,500,508,416084698,657665319,256012614,949473874,785100183
5,3,8,3,40,389,397,388242986,321206780,52154767,473577691,796711999
5,3,8,3,41,405,413,388242986,321206780,902119598,431233734,70545827
5,3,8,3,42,421,429,388242986,321206780,758116089,862849377,408280051
5,3,8,3,43,437,445,388242986,321206780,352412435,357995642,642516283
5,3,8,3,44,453,461,388242986,321206780,756720802,22094670,219965702
5,3,8,3,45,469,477,388242986,321206780,615739167,838000363,206361397
5,3,8,3,46,485,493,388242986,321206780,585120871,306806243,890923031
5,3,8,3,47,501,509,388242986,321206780,256012614,553677216,685536416
5,3,8,3,48,390,398,748233433,37992707,52154767,356746691,722972536
5,3,8,3,49,406,414,748233433,37992707,902119598,231206881,2720947
5,3,8,3,50,422,430,748233433,37992707,758116089,2726122,78058549
5,3,8,3,51,438,446,748233433,37992707,352412435,711856442,606199647
5,3,8,3,52,454,462,748233433,37992707,756720802,722972536,683291937
5,3,8,3,53,470,478,748233433,37992707,615739167,427155522,1071023895
5,3,8,3,54,486,494,748233433,37992707,585120871,822686542,1007190719
5,3,8,3,55,502,510,748233433,37992707,256012614,807336669,344642621
5,3,8,3,56,391,399,474130624,361587201,52154767,1063435359,837399340
5,3,8,3,57,407,415,474130624,361587201,902119598,1011402883,523462241
5,3,8,3,58,423,431,474130624,361587201,758116089,977829509,749008332
5,3,8,3,59,439,447,474130624,361587201,352412435,202278107,57204403
5,3,8,3,60,455,463,474130624,361587201,756720802,1039528536,892501043
5,3,8,3,61,471,479,474130624,361587201,615739167,563287098,198673260
5,3,8,3,62,487,495,474130624,361587201,585120871,892501043,395130980
5,3,8,3,63,503,511,474130624,361587201,256012614,841005288,120929536
6,2,4,0,0,0,4,1,1,1,1,1
6,2,4,0,1,8,12,1,1,657665319,1,416084698
6,2,4,0,2,16,20,1,1,325516584,1,1035757310
6,2,4,0,3,24,28,1,1,37992707,1,748233433
6,2,4,0,4,32,36,1,1,599619393,1,712162816
6,2,4,0,5,40,44,1,1,321206780,1,388242986
6,2,4,0,6,48,52,1,1,685507031,1,752543237
6,2,4,0,7,56,60,1,1,361587201,1,474130624
6,2,4,0,8,64,68,1,1,799167190,1,495671011
6,2,4,0,9,72,76,1,1,694438338,1,1062755379
6,2,4,0,10,80,84,1,1,402513650,1,652586448
6,2,4,0,11,88,92,1,1,99222817,1,459741641
6,2,4,0,12,96,100,1,1,614008376,1,974527200
6,2,4,0,13,104,108,1,1,421163569,1,671236367
6,2,4,0,14,112,116,1,1,10994638,1,379311679
6,2,4,0,15,120,124,1,1,578079006,1,274582827
6,2,4,0,16,1,5,1035757310,325516584,1,1,1
6,2,4,0,17,9,13,1035757310,325516584,657665319,712162816,388242986
6,2,4,0,18,17,21,1035757310,325516584,325516584,495671011,652586448
6,2,4,0,19,25,29,1035757310,325516584,37992707,974527200,274582827
6,2,4,0,20,33,37,1035757310,325516584,599619393,817737403,721337582
6,2,4,0,21,41,45,1035757310,325516584,321206780,721337582,317029215
6,2,4,0,22,49,53,1035757310,325516584,685507031,673962946,528439300
6,2,4,0,23,57,61,1035757310,325516584,361587201,181435322,399787071
6,2,4,0,24,65,69,1035757310,325516584,799167190,187094501,46209594
6,2,4,0,25,73,77,1035757310,325516584,694438338,779493133,462366380
6,2,4,0,26,81,85,1035757310,325516584,402513650,46209594,984545272
6,2,4,0,27,89,93,1035757310,325516584,99222817,208233360,886655516
6,2,4,0,28,97,101,1035757310,325516584,614008376,388561657,815926050
6,2,4,0,29,105,109,1035757310,325516584,421163569,728877883,275597901
6,2,4,0,30,113,117,1035757310,325516584,10994638,504231929,320034280
6,2,4,0,31,121,125,1035757310,325516584,578079006,815926050,344872134
6,2,4,0,32,2,6,416084698,657665319,1,1,1
6,2,4,0,33,10,14,416084698,657665319,657665319,1035757310,748233433
6,2,4,0,34,18,22,416084698,657665319,325516584,712162816,752543237
6,2,4,0,35,26,30,416084698,657665319,37992707,752543237,361587201
6,2,4,0,36,34,38,416084698,657665319,599619393,495671011,974527200
6,2,4,0,37,42,46,416084698,657665319,321206780,652586448,274582827
6,2,4,0,38,50,54,416084698,657665319,685507031,974527200,1062755379
6,2,4,0,39,58,62,416084698,657665319,361587201,379311679,421163569
6,2,4,0,40,66,70,416084698,657665319,799167190,817737403,673962946
6,2,4,0,41,74,78,416084698,657665319,694438338,458010850,743904164
6,2,4,0,42,82,86,416084698,657665319,402513650,721337582,528439300
6,2,4,0,43,90,94,416084698,657665319,99222817,171630419,892314695
6,2,4,0,44,98,102,416084698,657665319,614008376,673962946,458010850
6,2,4,0,45,106,110,416084698,657665319,421163569,190413549,256012614
6,2,4,0,46,114,118,416084698,657665319,10994638,181435322,315633928
6,2,4,0,47,122,126,416084698,657665319,578079006,528439300,902119598
6,2,4,0,48,3,7,748233433,37992707,1,1,1
6,2,4,0,49,11,15,748233433,37992707,657665319,752543237,474130624
6,2,4,0,50,19,23,748233433,37992707,325516584,974527200,379311679
6,2,4,0,51,27,31,748233433,37992707,37992707,1062755379,421163569
6,2,4,0,52,35,39,748233433,37992707,599619393,673962946,181435322
6,2,4,0,53,43,47,748233433,37992707,321206780,528439300,399787071
6,2,4,0,54,51,55,748233433,37992707,685507031,458010850,315633928
6,2,4,0,55,59,63,748233433,37992707,361587201,315633928,585120871
6,2,4,0,56,67,71,748233433,37992707,799167190,388561657,504231929
6,2,4,0,57,75,79,748233433,37992707,694438338,229581212,632422208
6,2,4,0,58,83,87,748233433,37992707,402513650,815926050,320034280
6,2,4,0,59,91,95,748233433,37992707,99222817,73242190,844168805
6,2,4,0,60,99,103,748233433,37992707,614008376,779493133,957364790
6,2,4,0,61,107,111,748233433,37992707,421163569,317291227,865516657
6,2,4,0,62,115,119,748233433,37992707,10994638,957364790,447273737
6,2,4,0,63,123,127,748233433,37992707,578079006,462366380,52613218
6,2,4,1,0,128,132,1,1,678067437,1,817737403
6,2,4,1,1,136,140,1,1,545310717,1,488629146
6,2,4,1,2,144,148,1,1,188071293,1,458010850
6,2,4,1,3,152,156,1,1,892314695,1,317029215
6,2,4,1,4,160,164,1,1,329845853,1,721337582
6,2,4,1,5,168,172,1,1,883336468,1,315633928
6,2,4,1,6,176,180,1,1,935200680,1,171630419
6,2,4,1,7,184,188,1,1,399787071,1,1021595250
6,2,4,1,8,192,196,1,1,52154767,1,673962946
6,2,4,1,9,200,204,1,1,902119598,1,138549337
6,2,4,1,10,208,212,1,1,758116089,1,190413549
6,2,4,1,11,216,220,1,1,352412435,1,743904164
6,2,4,1,12,224,228,1,1,756720802,1,181435322
6,2,4,1,13,232,236,1,1,615739167,1,885678724
6,2,4,1,14,240,244,1,1,585120871,1,528439300
6,2,4,1,15,248,252,1,1,256012614,1,395682580
6,2,4,1,16,129,133,1035757310,325516584,678067437,440707649,1071029070
6,2,4,1,17,137,141,1035757310,325516584,545310717,469253809,1038697402
6,2,4,1,18,145,149,1035757310,325516584,188071293,356746691,822686542
6,2,4,1,19,153,157,1035757310,325516584,892314695,285094367,679951601
6,2,4,1,20,161,165,1035757310,325516584,329845853,1071029070,285094367
6,2,4,1,21,169,173,1035757310,325516584,883336468,722972536,1007190719
6,2,4,1,22,177,181,1035757310,325516584,935200680,969735620,98497549
6,2,4,1,23,185,189,1035757310,325516584,399787071,616973287,604496208
6,2,4,1,24,193,197,1035757310,325516584,52154767,901096861,123325148
6,2,4,1,25,201,205,1035757310,325516584,902119598,24705055,899106445
6,2,4,1,26,209,213,1035757310,325516584,758116089,468059684,191950665
6,2,4,1,27,217,221,1035757310,325516584,352412435,741034156,748152611
6,2,4,1,28,225,229,1035757310,325516584,756720802,325597406,439679952
6,2,4,1,29,233,237,1035757310,325516584,615739167,653072860,402440247
6,2,4,1,30,241,245,1035757310,325516584,585120871,123325148,990973619
6,2,4,1,31,249,253,1035757310,325516584,256012614,177778572,332715861
6,2,4,1,32,130,134,416084698,657665319,678067437,187094501,388561657
6,2,4,1,33,138,142,416084698,657665319,545310717,702235827,467509252
6,2,4,1,34,146,150,416084698,657665319,188071293,779493133,229581212
6,2,4,1,35,154,158,416084698,657665319,892314695,984545272,344872134
6,2,4,1,36,162,166,416084698,657665319,329845853,46209594,815926050
6,2,4,1,37,170,174,416084698,657665319,883336468,957364790,632422208
6,2,4,1,38,178,182,416084698,657665319,935200680,208233360,73242190
6,2,4,1,39,186,190,416084698,657665319,399787071,288649834,31489074
6,2,4,1,40,194,198,416084698,657665319,52154767,388561657,779493133
6,2,4,1,41,202,206,416084698,657665319,902119598,905389919,847903535
6,2,4,1,42,210,214,416084698,657665319,758116089,728877883,317291227
6,2,4,1,43,218,222,416084698,657665319,352412435,229581212,371514190
6,2,4,1,44,226,230,416084698,657665319,756720802,504231929,957364790
6,2,4,1,45,234,238,416084698,657665319,615739167,1042260943,1027540423
6,2,4,1,46,242,246,416084698,657665319,585120871,815926050,462366380
6,2,4,1,47,250,254,416084698,657665319,256012614,949473874,785100183
6,2,4,1,48,131,135,748233433,37992707,678067437,901096861,325597406
6,2,4,1,49,139,143,748233433,37992707,545310717,218826563,582929218
6,2,4,1,50,147,151,748233433,37992707,188071293,741034156,1066311971
6,2,4,1,51,155,159,748233433,37992707,892314695,990973619,910763807
6,2,4,1,52,163,167,748233433,37992707,329845853,123325148,439679952
6,2,4,1,53,171,175,748233433,37992707,883336468,1066311971,1049044962
6,2,4,1,54,179,183,748233433,37992707,935200680,278483467,184055349
6,2,4,1,55,187,191,748233433,37992707,399787071,56660921,82776398
6,2,4,1,56,195,199,748233433,37992707,52154767,356746691,722972536
6,2,4,1,57,203,207,748233433,37992707,902119598,231206881,2720947
6,2,4,1,58,211,215,748233433,37992707,758116089,2726122,78058549
6,2,4,1,59,219,223,748233433,37992707,352412435,711856442,606199647
6,2,4,1,60,227,231,748233433,37992707,756720802,722972536,683291937
6,2,4,1,61,235,239,748233433,37992707,615739167,427155522,1071023895
6,2,4,1,62,243,247,748233433,37992707,585120871,822686542,1007190719
6,2,4,1,63,251,255,748233433,37992707,256012614,807336669,344642621
6,2,4,2,0,256,260,1,1,441327809,1,187094501
6,2,4,2,1,264,268,1,1,124276143,1,317291227
6,2,4,2,2,272,276,1,1,976664795,1,702235827
6,2,4,2,3,280,284,1,1,257823967,1,447273737
6,2,4,2,4,288,292,1,1,798152116,1,779493133
6,2,4,2,5,296,300,1,1,31489074,1,1021136799
6,2,4,2,6,304,308,1,1,1000507827,1,984545272
6,2,4,2,7,312,316,1,1,569518088,1,847903535
6,2,4,2,8,320,324,1,1,395896132,1,46209594
6,2,4,2,9,328,332,1,1,844168805,1,284782112
6,2,4,2,10,336,340,1,1,1027124512,1,957364790
6,2,4,2,11,344,348,1,1,344872134,1,853743350
6,2,4,2,12,352,356,1,1,606240765,1,208233360
6,2,4,2,13,360,364,1,1,168360098,1,462366380
6,2,4,2,14,368,372,1,1,753715737,1,288649834
6,2,4,2,15,376,380,1,1,685188360,1,949879357
6,2,4,2,16,257,261,1035757310,325516584,441327809,387049130,754587317
6,2,4,2,17,265,269,1035757310,325516584,124276143,857085928,749008332
6,2,4,2,18,273,277,1035757310,325516584,976664795,601346906,604244801
6,2,4,2,19,281,285,1035757310,325516584,257823967,1039528536,151041506
6,2,4,2,20,289,293,1035757310,325516584,798152116,642344479,837399340
6,2,4,2,21,297,301,1035757310,325516584,31489074,400367431,598699744
6,2,4,2,22,305,309,1035757310,325516584,1000507827,754057898,832396487
6,2,4,2,23,313,317,1035757310,325516584,569518088,687051942,523462241
6,2,4,2,24,321,325,1035757310,325516584,395896132,754587317,754057898
6,2,4,2,25,329,333,1035757310,325516584,844168805,926966534,132607423
6,2,4,2,26,337,341,1035757310,325516584,1027124512,1063435359,892501043
6,2,4,2,27,345,349,1035757310,325516584,344872134,180193115,431405538
6,2,4,2,28,353,357,1035757310,325516584,606240765,232140538,947120702
6,2,4,2,29,361,365,1035757310,325516584,168360098,837399340,395130980
6,2,4,2,30,369,373,1035757310,325516584,753715737,550287776,593559137
6,2,4,2,31,377,381,1035757310,325516584,685188360,564421382,34221481
6,2,4,2,32,258,262,416084698,657665319,441327809,440707649,901096861
6,2,4,2,33,266,270,416084698,657665319,124276143,2726122,235637106
6,2,4,2,34,274,278,416084698,657665319,976664795,469253809,218826563
6,2,4,2,35,282,286,416084698,657665319,257823967,683291937,1049044962
6,2,4,2,36,290,294,416084698,657665319,798152116,356746691,741034156
6,2,4,2,37,298,302,416084698,657665319,31489074,12705709,605622196
6,2,4,2,38,306,310,416084698,657665319,1000507827,285094367,990973619
6,2,4,2,39,314,318,416084698,657665319,569518088,231206881,434929989
6,2,4,2,40,322,326,416084698,657665319,395896132,1071029070,123325148
6,2,4,2,41,330,334,416084698,657665319,844168805,859246854,108575979
6,2,4,2,42,338,342,416084698,657665319,1027124512,722972536,1066311971
6,2,4,2,43,346,350,416084698,657665319,344872134,281833391,895971445
6,2,4,2,44,354,358,416084698,657665319,606240765,969735620,278483467
6,2,4,2,45,362,366,416084698,657665319,168360098,822686542,748152611
6,2,4,2,46,370,374,416084698,657665319,753715737,616973287,56660921
6,2,4,2,47,378,382,416084698,657665319,685188360,467550370,881799352
6,2,4,2,48,259,263,748233433,37992707,441327809,1044181966,470197401
6,2,4,2,49,267,271,748233433,37992707,124276143,1038468587,1035970607
6,2,4,2,50,275,279,748233433,37992707,976664795,961970295,667272734
6,2,4,2,51,283,287,748233433,37992707,257823967,388213601,724401097
6,2,4,2,52,291,295,748233433,37992707,798152116,903565468,890832652
6,2,4,2,53,299,303,748233433,37992707,31489074,162075110,40203220
6,2,4,2,54,307,311,748233433,37992707,1000507827,306806243,992086157
6,2,4,2,55,315,319,748233433,37992707,569518088,729824062,665469966
6,2,4,2,56,323,327,748233433,37992707,395896132,473577691,22094670
6,2,4,2,57,331,335,748233433,37992707,844168805,97416528,29568051
6,2,4,2,58,339,343,748233433,37992707,1027124512,890832652,388213601
6,2,4,2,59,347,351,748233433,37992707,344872134,420015338,235749654
6,2,4,2,60,355,359,748233433,37992707,606240765,796711999,219965702
6,2,4,2,61,363,367,748233433,37992707,168360098,357995642,765411733
6,2,4,2,62,371,375,748233433,37992707,753715737,349348920,435801599
6,2,4,2,63,379,383,748233433,37992707,685188360,276923176,343925955
